"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Acanthaceae","Ruellia","elegans","Poir.","ACANTHACEAE Ruellia elegans Poir.","42623678","GBIF","Observations","Lopes, E.",,"Native","Ouro","Low","Igaratá - SP, 12350-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Acanthaceae","Ruellia","jussieuoides","Schltdl. & Cham.","ACANTHACEAE Ruellia jussieuoides Schltdl. & Cham.","67628","GBIF","SPF","Jouy, A.","B1023","Native","Ouro","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Acanthaceae","Ruellia","macrantha","(Mart. ex Nees) Hiern","ACANTHACEAE Ruellia macrantha (Mart. ex Nees) Hiern","54041","GBIF","UEC","Silva, A.F.","1425","Native","Ouro","Low","Flora da Reserva Florestal da Boa Vista, Mata do Horto."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Acanthaceae","Ruellia","menthoides","(Nees) Hiern","ACANTHACEAE Ruellia menthoides (Nees) Hiern","58115","Splink","SP",,"2543","Native","Ouro","Low","Igaratá. Picada no meio da mata. Propriedade do Sr. Joao Barbosa Machado."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Acanthaceae","Thunbergia","alata","Bojer ex Sims","ACANTHACEAE Thunbergia alata Bojer ex Sims",,"GBIF",,,,"Naturalized","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Acanthaceae","Thunbergia","erecta","(Benth.) T.Anderson","ACANTHACEAE Thunbergia erecta (Benth.) T.Anderson","199864330","GBIF","Observations","Fernando, A.",,"Naturalized","Bronze","Low","Santa Isabel - SP, 07500-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Acanthaceae","Thunbergia","mysorensis","(Wight) T. Anderson","ACANTHACEAE Thunbergia mysorensis (Wight) T. Anderson","154567334","GBIF","Observations","Vlz",,"Cultivated","Bronze","Low","Estrada Municipal Vereador Pedro David, São José dos Campos, SP, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Alstroemeriaceae","Alstroemeria","foliosa","Mart. ex Schult. & Schult.f.","ALSTROEMERIACEAE Alstroemeria foliosa Mart. ex Schult. & Schult.f.","179613826","GBIF","Observations","Thomaztassinari",,"Native","Bronze","Low","Lavrinhas - SP, 12760-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Alstroemeriaceae","Alstroemeria","isabelleana","Herb.","ALSTROEMERIACEAE Alstroemeria isabelleana Herb.","40525938","GBIF","Observations","Branch, D.",,"Native","Bronze","Low","Guaratinguetá - State of São Paulo, Brazil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","192674029","GBIF","Observations","Ecoturismo, U.N.A.",,"Native","Bronze","Low","São Francisco Xavier, São José dos Campos - SP, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze","591","GBIF","SHPR","Biral, L.","1727","Native","Bronze","Low","Área de Proteção Ambiental (APA) de São Francisco Xavier"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Amaranthaceae","Chenopodium","album","L.","AMARANTHACEAE Chenopodium album L.","130638","GBIF","ESA","Souza, V.C.","35841","Naturalized","Prata","Low","Fragmento 17 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Amaranthaceae","Froelichia","procera","(Seub.) Pedersen","AMARANTHACEAE Froelichia procera (Seub.) Pedersen","59056","GBIF","SPSF","Ivanauskas, N.M.","8068","Native","Prata","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Amaranthaceae","Iresine",,"P.Browne","AMARANTHACEAE Iresine P.Browne","70546","GBIF","UEC",,"909",,"Ouro","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Amaranthaceae","Pfaffia","glomerata","(Spreng.) Pedersen","AMARANTHACEAE Pfaffia glomerata (Spreng.) Pedersen","20732","GBIF","UEC","Tamashiro, J.Y.","10863","Native","Ouro","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Amaranthaceae","Pfaffia","gnaphaloides","(L.f.) Mart.","AMARANTHACEAE Pfaffia gnaphaloides (L.f.) Mart.","59045","GBIF","SPSF","Ivanauskas, N.M.","8056","Native","Prata","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Amaryllidaceae","Hippeastrum","aulicum","(Ker Gawl.) Herb.","AMARYLLIDACEAE Hippeastrum aulicum (Ker Gawl.) Herb.","208345232","GBIF","Observations","Melo, T.N.",,"Native","Bronze","Low","St. Socioeconômico 21, São José dos Campos - SP, 12215-200, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Amaryllidaceae","Hippeastrum","morelianum","Lem.","AMARYLLIDACEAE Hippeastrum morelianum Lem.","179613814","GBIF","Observations","Thomaztassinari",,"Native","Bronze","Low","São Paulo, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Amaryllidaceae","Hippeastrum","puniceum","(Lam.) Kuntze","AMARYLLIDACEAE Hippeastrum puniceum (Lam.) Kuntze","241035647","GBIF","Observations","Souza, J.",,"Native","Bronze","Low","Parque Interlagos, São José dos Campos, SP, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Amaryllidaceae","Nothoscordum","gracile","(Aiton) Stearn","AMARYLLIDACEAE Nothoscordum gracile (Aiton) Stearn","254803","GBIF","SP","Jouy, A.","B598","Native","Bronze","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Anacardiaceae","Anacardium","occidentale","L.","ANACARDIACEAE Anacardium occidentale L.",,"GBIF",,,,"Native","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Anacardiaceae","Astronium","graveolens","Jacq.","ANACARDIACEAE Astronium graveolens Jacq.","SPF00201032","Splink","SPF",,"355","Native","Bronze","Medium","Fazenda São Domingos. Acesso pelo km 237 da Rodovia dos Tropeiros (SP 068). Interior da mata."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","UEC077575","Splink","UEC",,"492","Native","Bronze","Low","Serra do Japi"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","31036","GBIF","IAC","Bernacci, L.C.","2147","Native","Bronze","Low","Monteiro Lobato e Ouro Verde, estrada de Panorama ao Rio do Peixe"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Anacardiaceae","Tapirira","obtusa","(Benth.) J.D.Mitch.","ANACARDIACEAE Tapirira obtusa (Benth.) J.D.Mitch.","RB00720056","GBIF","RB","Serafim, H.","182","Native","Ouro","High","Fazenda São Domingos. Acesso pelo km 237 da rodovia dos Tropeiros (SP 068)."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","ESA00131012","GBIF","ESA","Souza, V.C.","36215","Native","Ouro","Low","Fragmento 15 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Ferns and Lycophytes","Anemiaceae","Anemia","tomentosa","(Sav.) Sw.","ANEMIACEAE Anemia tomentosa (Sav.) Sw.","53645","GBIF","HUCS","Gonzatti, F.","5305","Native","Bronze","Low","Cachoeirão da Bocaína"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Ferns and Lycophytes","Anemiaceae","Anemia","villosa","Humb. & Bonpl. ex Willd.","ANEMIACEAE Anemia villosa Humb. & Bonpl. ex Willd.","3276","GBIF","EAN","Felix, L.P.","506","Native","Bronze","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Annonaceae","Annona","mucosa","Jacq.","ANNONACEAE Annona mucosa Jacq.","RB00702869","GBIF","RB","Serafim, H.","187","Native","Ouro","High","Fazenda São Domingos. Acesso pelo Km 237 da rodovia dos Tropeiros (SP 068). ."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Annonaceae","Annona","squamosa","L.","ANNONACEAE Annona squamosa L.","109874692","GBIF","Observations","Skalmus",,"Cultivated","Bronze","Low","São José dos Campos, SP, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Annonaceae","Annona","sylvatica","A.St.-Hil.","ANNONACEAE Annona sylvatica A.St.-Hil.","RB00703577","GBIF","RB","Serafim, H.","383","Native","Ouro","Low","Fazenda São Domingos, acesso pelo Km. 237 da rodovia dos Tropeiros (SP-068)."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Annonaceae","Duguetia","lanceolata","A.St.-Hil.","ANNONACEAE Duguetia lanceolata A.St.-Hil.","167006","GBIF","UEC","Stefani, E.J.F.","287","Native","Bronze","Low","Parque Estadual da Serra do Mar. Mata Atlântica."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","53320","GBIF","IAC","Bernacci, L.C.","4716","Native","Ouro","High","Bairro Alto, trilha da Vargem Grande, Cachoeira dos Macacos-Guaricanga"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Annonaceae","Xylopia","aromatica","(Lam.) Mart.","ANNONACEAE Xylopia aromatica (Lam.) Mart.","31033","GBIF","IAC","Bernacci, L.C.","2145","Native","Bronze","Low","Entre Monteiro Lobato e Ouro Verde, Estrada de Panorama ao Rio do Peixe"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Annonaceae","Xylopia","brasiliensis","Spreng.","ANNONACEAE Xylopia brasiliensis Spreng.","41577","GBIF","UEC",,"49203","Native","Latão","Low","N from km 13 of Dom Pedro Highway, El Dash property and adjacent forest remnant. Portal de Igaratá."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apiaceae","Eryngium","eurycephalum","Malme","APIACEAE Eryngium eurycephalum Malme","212759","GBIF","SPF","Santos, M.F.","841","Native","Ouro","Low","Parque Estadual de Campos do Jordão, Estrada para São José dos Alpes."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apiaceae","Eryngium","pristis","Cham. & Schltdl.","APIACEAE Eryngium pristis Cham. & Schltdl.","59052","GBIF","SPSF","Ivanauskas, N.M.","8064","Native","Prata","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Allamanda","cathartica","L.","APOCYNACEAE Allamanda cathartica L.",,"GBIF",,,,"Native","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","HUPG00001833","Splink","HUPG",,,"Native","Bronze","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Aspidosperma","camporum","Müll.Arg.","APOCYNACEAE Aspidosperma camporum Müll.Arg.","SP000323","Splink","SP",,"2570","Native","Ouro","Low","Igaratá"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Aspidosperma","olivaceum","Müll.Arg.","APOCYNACEAE Aspidosperma olivaceum Müll.Arg.","114925","GBIF","UEC",,"481","Native","Latão","Low","Reserva Biológica Municipal da Serra do"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Aspidosperma","polyneuron","Müll.Arg.","APOCYNACEAE Aspidosperma polyneuron Müll.Arg.","115157","GBIF","UEC","Leite, E.C.","768","Native","Ouro","Low","Reserva Biológica Municipal da Serra do Japi ."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Catharanthus","roseus","(L.) G.Don","APOCYNACEAE Catharanthus roseus (L.) G.Don","199864102","GBIF","Observations","Fernando, A.",,"Cultivated","Bronze","Low","PMV4+JF, Santa Isabel - SP, 07500-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Condylocarpon","isthmicum","(Vell.) A.DC.","APOCYNACEAE Condylocarpon isthmicum (Vell.) A.DC.","PMSP010163","GBIF","PMSP","Honda, S.","566","Native","Ouro","Medium","Serra do Itaberaba, mata da Ambev. Vistoria conjunta com IBAMA."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Ditassa","gracilis","Hand.-Mazz.","APOCYNACEAE Ditassa gracilis Hand.-Mazz.","ESA079044","Splink","ESA",,"318","Native","Bronze","Low","Parque Estadual da Serra do Mar - Estrada Intermediária Km 45. Floresta Ombrófila Densa Montana ""com perturbação"". Borda da mata"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Malouetia","cestroides","(Nees ex Mart.) Müll.Arg.","APOCYNACEAE Malouetia cestroides (Nees ex Mart.) Müll.Arg.","RB00704460","GBIF","RB","Serafim, H.","389","Native","Ouro","Low","Fazenda São Domingos. Acesso pelo Km 237da rodovia dos Tropeiros (SP068)."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Mandevilla","funiformis","(Vell.) K.Schum.","APOCYNACEAE Mandevilla funiformis (Vell.) K.Schum.","HUEM000000635","Splink","HUEM",,"1630","Native","Ouro","Low","Sítio Sertãozinho"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Mandevilla","longiflora","(Desf.) Pichon","APOCYNACEAE Mandevilla longiflora (Desf.) Pichon","UEC177394","Splink","UEC",,"48","Native","Ouro","Low","Cerrado quase fechado: árvores 4-6m de alt., espaçadas ca. 3m uma da outra. O chão ligeiramente sombreado aqui e ali. Solo marrom-claro, argila com areia fina, pH entre 4 e 5."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Mandevilla","urophylla","(Hook.) Woodson","APOCYNACEAE Mandevilla urophylla (Hook.) Woodson","419495","GBIF","MO","Gentry, A.H.","49368","Native","Ouro","Low","Parque Estadual de Caraguatatuba, road NE from SP. Hwy. 99 at Km. 66, 0-2.4 km from main hwy., wet premontante forest."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Orthosia","scoparia","(Nutt.) Liede & Meve","APOCYNACEAE Orthosia scoparia (Nutt.) Liede & Meve","073710","GBIF","UEC","Kinoshita, L.S.","9512","Native","Ouro","Low","Vale do Ribeirão do Braço 12Km ao norte de Lavrinhas."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Orthosia","urceolata","E.Fourn.","APOCYNACEAE Orthosia urceolata E.Fourn.","74192","Splink","SP",,"1944","Native","Bronze","Low","Igaratá. Mata do sítio do Sr. João Barbosa Machado"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Oxypetalum","insigne","(Decne.) Fontella & E.A.Schwarz","APOCYNACEAE Oxypetalum insigne var. glabrum (Decne.) Fontella & E.A.Schwarz","SPSF00034770","Splink","SPSF",,"534","Native","Bronze","Low","Parque Estadual da Serra do Mar - Núcleo Santa Virgínia."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Oxypetalum","molle","Hook. & Arn.","APOCYNACEAE Oxypetalum molle Hook. & Arn.","SPSF00016038","Splink","SPSF",,"1969","Native","Bronze","Low","Igaratá."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Oxypetalum","sublanatum","Malme","APOCYNACEAE Oxypetalum sublanatum Malme","RB00940096","GBIF","RB","Gonzaga, D.R.","491","Native","Ouro","Low","Serra Fina, Trilha para o Pico do Capim Amarelo, Crista. APA Serra da Mantiqueira"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Prestonia","coalita","(Vell.) Woodson","APOCYNACEAE Prestonia coalita (Vell.) Woodson","48946","GBIF","IAC","Torres, R.B.","1731","Native","Ouro","Low","Fazenda Esperança"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Prestonia","dusenii","(Malme) Woodson","APOCYNACEAE Prestonia dusenii (Malme) Woodson","73667","GBIF","UEC","Moreira, J.L.A.","13","Native","Bronze","Low","Estrada da Fazenda Boa Vista"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Tabernaemontana","catharinensis","A.DC.","APOCYNACEAE Tabernaemontana catharinensis A.DC.","UEC059209","Splink","UEC",,"1516","Native","Ouro","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Tabernaemontana","hystrix","Steud.","APOCYNACEAE Tabernaemontana hystrix Steud.","RB00704456","GBIF","RB","Serafim, H.","390","Native","Ouro","High","Fazenda São domingos. Acesso pelo Km 237 da rodovia dos Tropeiros (SP 068). Interior de mata."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Apocynaceae","Tabernaemontana","laeta","Mart.","APOCYNACEAE Tabernaemontana laeta Mart.","10923","GBIF","VIC","Silva, A.F.","1278","Native","Ouro","Low","Estrada Turvo, Km 1 e 2."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Aquifoliaceae","Ilex","brasiliensis","(Spreng.) Loes.","AQUIFOLIACEAE Ilex brasiliensis (Spreng.) Loes.","2429780","GBIF","Bioversity","Souza, J.P.V.C.","69203","Native","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Aquifoliaceae","Ilex","dumosa","Reissek","AQUIFOLIACEAE Ilex dumosa Reissek","93782","GBIF","UEC","Silva, A.F.","1479","Native","Prata","Low","São José dos Campos-Est. São Paulo."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Aquifoliaceae","Ilex","microdonta","Reissek","AQUIFOLIACEAE Ilex microdonta Reissek","114998","GBIF","UEC","Cardoso-Leite, E.","578","Native","Prata","Low","Reserva Biologica da Serra do Japi"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Aquifoliaceae","Ilex","theezans","Mart. ex Reissek","AQUIFOLIACEAE Ilex theezans Mart. ex Reissek","200415","GBIF","SPF","Freitas, H.S.","201","Native","Ouro","High","Fazenda São Domingos."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Araceae","Anthurium","bragae","Nadruz","ARACEAE Anthurium bragae Nadruz","55437","GBIF","SP","Handro, O.","606","Native","Latão","Low","Igaratá."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Araceae","Anthurium","minarum","Sakur. & Mayo","ARACEAE Anthurium minarum Sakur. & Mayo","73745","GBIF","UEC",,"224","Native","Latão","High","Vale do Ribeirão do Braço"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Araceae","Anthurium","pentaphyllum","(Aubl.) G.Don","ARACEAE Anthurium pentaphyllum (Aubl.) G.Don","ESA076566","GBIF","ESA","Forster, W.","519","Native","Ouro","Low","Praia da Baleia, Rua Olavo Pazzanesi, 100 m da antiga Rio - Santos, remanescente margeando loteamentos. Interior de Caxetal com perturbação."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Araceae","Anthurium","scandens","(Aubl.) Engl.","ARACEAE Anthurium scandens (Aubl.) Engl.","204392712","GBIF","Observations","Mortara, M.",,"Native","Bronze","Low","São Francisco Xavier, São José dos Campos - SP, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Araceae","Anthurium","sellowianum","Kunth","ARACEAE Anthurium sellowianum Kunth","ESA112915","Splink","ESA",,"1633","Native","Ouro","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Araceae","Anthurium","urvilleanum","Schott","ARACEAE Anthurium urvilleanum Schott","ESA079103","GBIF","ESA","Forster, W.","520","Native","Ouro","Low","Praia da Baleia, Rua Olavo Pazzanesi, 100 m da antiga Rio - Santos, remanescente margeando loteamentos. Interior de Caxetal com perturbação."
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Araceae","Caladium","bicolor","(Aiton) Vent.","ARACEAE Caladium bicolor (Aiton) Vent.",,"GBIF",,,,"Native","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Araceae","Monstera","adansonii","Schott","ARACEAE Monstera adansonii Schott",,"GBIF",,,,"Native","Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Araceae","Philodendron","appendiculatum","Nadruz & Mayo","ARACEAE Philodendron appendiculatum Nadruz & Mayo","UEC005371","Splink","UEC",,"957","Native","Ouro","High","Vale do Ribeirão do Braço"
"ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","Angiosperms","Araceae","Philodendron","camposportoanum","G.M.Barroso","ARACEAE Philodendron camposportoanum G.M.Barroso","42625475","GBIF","Observations","Lopes, E.",,"Native","Bronze","Low","Igaratá - SP, 12350-000, Brasil"
