"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Annonaceae","Xylopia","brasiliensis","Spreng.","ANNONACEAE Xylopia brasiliensis Spreng.","46608","GBIF","SPSF","Zipparro, V.B.",,"Native","Latão","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Allamanda","cathartica","L.","APOCYNACEAE Allamanda cathartica L.","90207","GBIF","UEC","Leitao Filho, H.F.","32585","Native","Ouro","Prata",,"Ilha Anchieta, Trilha Praia do Leste"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Allamanda","schottii","Pohl","APOCYNACEAE Allamanda schottii Pohl","93791","GBIF","UEC","Robim, M.J.","846","Native","Bronze","Ouro","https://images.cria.org.br/viewer/UEC069652","P.E. Ilha Anchieta, trilha da prainha, parcela 1."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","69827927","GBIF","Observations","Anafortes",,"Native","Bronze","Bronze",,"Ubatuba, SP, BR"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Condylocarpon","isthmicum","(Vell.) A.DC.","APOCYNACEAE Condylocarpon isthmicum (Vell.) A.DC.","79903","GBIF","UEC","Leitao Filho, H.F.","34376","Native","Ouro","Prata",,"Ilha Anchieta, Trilha da Prainha."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Forsteronia","leptocarpa","(Hook. & Arn.) A.DC.","APOCYNACEAE Forsteronia leptocarpa (Hook. & Arn.) A.DC.","51872","GBIF","HRCB","Zipparro, V.B.","2363","Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Forsteronia","pilosa","(Vell.) Müll.Arg.","APOCYNACEAE Forsteronia pilosa (Vell.) Müll.Arg.","79904","GBIF","UEC","Leitao Filho, H.F.","34375","Native","Ouro","Prata",,"Ilha Anchieta, trilha praia da Sul"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Mandevilla","hirsuta","(Rich.) K.Schum.","APOCYNACEAE Mandevilla hirsuta (Rich.) K.Schum.","90201","GBIF","UEC","Leitao Filho, H.F.","32590","Native","Ouro","Prata","https://images.cria.org.br/viewer/UEC177577","Ilha Anchieta, Trilha Praia do Sul"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Orthosia",,"Decne.","APOCYNACEAE Orthosia Decne.","51873","GBIF","HRCB","Luize, B.G.","56",,"Latão","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Oxypetalum","banksii","R.Br. ex Schult.","APOCYNACEAE Oxypetalum banksii R.Br. ex Schult.","138539","GBIF","SPF","Mello-Silva, R.","1722","Native","Bronze","Prata","https://images.cria.org.br/viewer/SPF00138539","Ilha Anchieta. Trilha do Porto das Palmas."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Tabernaemontana","hystrix","Steud.","APOCYNACEAE Tabernaemontana hystrix Steud.","51876","GBIF","HRCB","Zipparro, V.B.","2301","Native","Latão","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Tabernaemontana","laeta","Mart.","APOCYNACEAE Tabernaemontana laeta Mart.","82205","GBIF","UEC","Leitao Filho, H.F.","34848","Native","Ouro","Prata","https://images.cria.org.br/viewer/UEC189596","Ilha de anchieta, trilha da Prainha"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Temnadenia","odorifera","(Vell.) J.F.Morales","APOCYNACEAE Temnadenia odorifera (Vell.) J.F.Morales","79895","GBIF","UEC","Leitao Filho, H.F.","34377","Native","Ouro","Prata","https://images.cria.org.br/viewer/UEC164785","Ilha Anchieta, Trilha da Prainha"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Apocynaceae","Vailia","picta","(Vahl) Morillo","APOCYNACEAE Vailia picta (Vahl) Morillo","122968","GBIF","ESA","Luize, B.G.","40","Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Aquifoliaceae","Ilex","theezans","Mart. ex Reissek","AQUIFOLIACEAE Ilex theezans Mart. ex Reissek","IBGE00078093","Reflora","HRCB","Zipparro, V.B.","2276","Native","Ouro","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Araceae","Anthurium","sellowianum","Kunth","ARACEAE Anthurium sellowianum Kunth","87898","GBIF","UEC","Goldenberg, R.","32424","Native","Bronze","Prata","https://images.cria.org.br/viewer/UEC098945","Ilha Anchieta, Praia do Leste"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Araceae","Anthurium","urvilleanum","Schott","ARACEAE Anthurium urvilleanum Schott","85258","GBIF","UEC","Leitao Filho, H.F.","34253","Native","Ouro","Prata","https://images.cria.org.br/viewer/UEC090144","Ilha Anchieta"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Araceae","Dieffenbachia","seguine","(Jacq.) Schott","ARACEAE Dieffenbachia seguine (Jacq.) Schott","206345442","GBIF","Observations","Joao_andretwi",,"Native","Bronze","Bronze",,"Ilha Anchieta, Ubatuba, SP, BR"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Araceae","Monstera","adansonii","(Schott) Mayo & I.M. Andrade","ARACEAE Monstera adansonii subsp. klotzschiana (Schott) Mayo & I.M. Andrade","25077","GBIF","UEC","Rodrigues, R.R.","12327","Native","Ouro","Prata","https://images.cria.org.br/viewer/UEC005380 | https://images.cria.org.br/viewer/UEC005380_c","Ilha de Anchieta. Folha: SF-23-Y-D. Coordenada calculada."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Araceae","Philodendron","curvilobum","Schott","ARACEAE Philodendron curvilobum Schott","87933","GBIF","UEC","Goldenberg, R.","s.n.","Native","Ouro","Prata","https://images.cria.org.br/viewer/UEC054648","Ilha Anchieta, Trilha da prainha."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Araceae","Thaumatophyllum","bipinnatifidum","(Schott ex Endl.) Sakur., Calazans & Mayo","ARACEAE Thaumatophyllum bipinnatifidum (Schott ex Endl.) Sakur., Calazans & Mayo","303887","GBIF","SP","Leitao Filho, H.F.","34264","Native","Bronze","Prata","https://images.cria.org.br/viewer/SP049640","Ilha Anchieta"
"PARQUE ESTADUAL ILHA ANCHIETA",,"Araliaceae","Acanthophora",,,"ARALIACEAE Acanthophora spicifera","3867","Splink","OBIS_BR",,,,"Latão","Prata",,"Ilha Anchieta"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Araliaceae","Dendropanax","monogynus","(Vell.) Seem.","ARALIACEAE Dendropanax monogynus (Vell.) Seem.","51884","GBIF","HRCB","Zipparro, V.C.","2342","Native","Latão","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Araliaceae","Didymopanax","angustissimus","Marchal","ARALIACEAE Didymopanax angustissimus Marchal","82202","GBIF","UEC","Leitao Filho, H.F.","34835","Native","Ouro","Prata","https://images.cria.org.br/viewer/UEC199367 | https://images.cria.org.br/viewer/UEC199367_c","Ilha Anchieta, Trilha para Praia do Sul."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Arecaceae","Attalea","humilis","Mart.","ARECACEAE Attalea humilis Mart.","140409","GBIF","SPF","Marcato, A.C.","216","Native","Ouro","Prata",,"Ilha Anchieta, Trilha para a Praia do Sul."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Arecaceae","Cocos","nucifera","L.","ARECACEAE Cocos nucifera L.","206401812","GBIF","Observations","Ninaleme",,"Naturalized","Bronze","Bronze",,"Ubatuba, BR-SP, BR"
"PARQUE ESTADUAL ILHA ANCHIETA",,"Asparagaceae","Asparagopsis","taxiformis","(Delile) Trevis.","ASPARAGACEAE Asparagopsis taxiformis (Delile) Trevis.","113296","GBIF","SP-ALGAE","Fujii, M.T.",,,"Bronze","Prata",,"Ilha Anchieta"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asparagaceae","Asparagus",,"L.","ASPARAGACEAE Asparagus L.","336526","GBIF","SP-ALGAE","Fujii, M.T.",,,"Bronze","Prata",,"Ilha Anchieta"
"PARQUE ESTADUAL ILHA ANCHIETA","Ferns and Lycophytes","Aspleniaceae","Asplenium","auriculatum","Sw.","ASPLENIACEAE Asplenium auriculatum Sw.","RBR00028428","Reflora","RBR","Athayde, F.P.F.","877","Native","Ouro","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Ferns and Lycophytes","Aspleniaceae","Asplenium","auritum","Sw.","ASPLENIACEAE Asplenium auritum Sw.","30099","GBIF","BHCB","Salino, A.","1701","Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta, Trilha da praia do Sul."
"PARQUE ESTADUAL ILHA ANCHIETA","Ferns and Lycophytes","Aspleniaceae","Asplenium","inaequilaterale","Willd.","ASPLENIACEAE Asplenium inaequilaterale Willd.","RB00787967","GBIF","RB","Prado, J.","1516","Native","Bronze","Ouro","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/78/79/67/00787967.jpg","Ilha Anchieta, trilha para a praia do leste."
"PARQUE ESTADUAL ILHA ANCHIETA","Ferns and Lycophytes","Aspleniaceae","Asplenium","oligophyllum","Kaulf.","ASPLENIACEAE Asplenium oligophyllum Kaulf.","28420","GBIF","SPSF","Athayde, F.P.F.","871","Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Ferns and Lycophytes","Aspleniaceae","Asplenium","pulchellum","Raddi","ASPLENIACEAE Asplenium pulchellum Raddi","24452","GBIF","SJRP","Athayde, F.P.F.","905","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SJRP00014089","Parque Estadual da Ilha do Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Ferns and Lycophytes","Aspleniaceae","Asplenium","regulare","Sw.","ASPLENIACEAE Asplenium regulare Sw.","RBR00028429","Reflora","RBR","Athayde, F.P.F.","900","Native","Ouro","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)."
"PARQUE ESTADUAL ILHA ANCHIETA","Ferns and Lycophytes","Aspleniaceae","Asplenium","serratum","L.","ASPLENIACEAE Asplenium serratum L.","P00888421","Reflora","PC","Prado, J.","1476","Native","Ouro","Prata",,"Ilha Anchieta, trilha para a praia do sul. Vegetação restinga."
"PARQUE ESTADUAL ILHA ANCHIETA",,"Aspleniaceae","Blechnum",,"Schltdl. & Cham.","ASPLENIACEAE Blechnum × confluens Schltdl. & Cham.","78536","GBIF","UEC","Salino, A.","1711",,"Bronze","Ouro","https://images.cria.org.br/viewer/UEC060274","Parque estadual da Ilha Anchieta, Em um bosque próximo a sede."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Achyrocline","alata","(Kunth) DC.","ASTERACEAE Achyrocline alata (Kunth) DC.","46597","GBIF","SPSF","Zipparro, V.B.","2429","Native","Latão","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","121921","GBIF","UEC","Robim, M.J.","885","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC116354","Brasil, Estado de São Paulo, Município de Ubatuba, P.E. Ilha Anchieta, Trilha da Prainha, campo antrópico, área fechada."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Ageratum","conyzoides","L.","ASTERACEAE Ageratum conyzoides L.","46729","GBIF","SPSF","Zipparro, V.B.","2460","Native","Latão","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Austroeupatorium","inulaefolium","(Kunth) R.M.King & H.Rob.","ASTERACEAE Austroeupatorium inulaefolium (Kunth) R.M.King & H.Rob.","149704","GBIF","MBM","Guillamon, R.","s.n.","Native","Bronze","Ouro","https://images.cria.org.br/viewer/MBM149704","Parque Estadual da Ilha Anchieta."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.","90212","GBIF","UEC","Leitao Filho, H.F.","32548","Native","Bronze","Prata","https://images.cria.org.br/viewer/UEC102151","Ilha Anchieta, trilha praia do leste"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Baccharis","singularis","(Vell.) G.M.Barroso","ASTERACEAE Baccharis singularis (Vell.) G.M.Barroso","106882","GBIF","UEC","Leitao Filho, H.F.","34691","Native","Latão","Prata","https://images.cria.org.br/viewer/UEC113752","Ilha Anchieta, restinga da Praia das Palmas."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Baccharis","trimera","(Less.)DC.","ASTERACEAE Baccharis trimera (Less.)DC.","46680","GBIF","SPSF","Luize, B.G.","33","Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Baccharis","trinervis","Pers.","ASTERACEAE Baccharis trinervis Pers.","90216","GBIF","UEC","Leitao Filho, H.F.","32557","Native","Bronze","Prata","https://images.cria.org.br/viewer/UEC113595","Ilha Anchieta, Trilha da praia do leste."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Chromolaena","congesta","(Hook. & Arn.) R.M.King & H.Rob.","ASTERACEAE Chromolaena congesta (Hook. & Arn.) R.M.King & H.Rob.","39896","GBIF","HRCB","Duarte, R.M.R.","s.n.","Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta Restinga das Palmas"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Chromolaena","laevigata","(Lam.) R.M.King & H.Rob.","ASTERACEAE Chromolaena laevigata (Lam.) R.M.King & H.Rob.","51897","GBIF","HRCB","Zipparro, V.B.","2410","Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Chromolaena","squalida","(DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena squalida (DC.) R.M.King & H.Rob.","39892","GBIF","HRCB","Duarte, R.M.R.","s.n.","Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta Restinga das Palmas"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Cyrtocymura","scorpioides","(Lam.) H.Rob.","ASTERACEAE Cyrtocymura scorpioides (Lam.) H.Rob.","85841","GBIF","UEC","Goldenberg, R.","32377","Native","Ouro","Prata","https://images.cria.org.br/viewer/UEC136623","Ilha Anchieta, trilha da Prainha."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Eremanthus","erythropappus","(DC.) MacLeish","ASTERACEAE Eremanthus erythropappus (DC.) MacLeish","39895","GBIF","HRCB","Duarte, R.M.R.","s.n.","Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA) Restinga das Palmas"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Eremanthus","praetermissus","Loeuille & Pirani","ASTERACEAE Eremanthus praetermissus Loeuille & Pirani","123052","GBIF","ESA","Luize, B.G.","19","Native","Ouro","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Eupatorium",,"L.","ASTERACEAE Eupatorium L.","46674","GBIF","SPSF","Zipparro, V.B.","2428",,"Latão","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Heterocondylus","alatus","(Vell.) R.M.King & H.Rob.","ASTERACEAE Heterocondylus alatus (Vell.) R.M.King & H.Rob.","51903","GBIF","HRCB","Carvalho, M.H.","s.n.","Native","Latão","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA) Trilha do Sul"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Lepidaploa","eriolepis","(Gardner) H.Rob.","ASTERACEAE Lepidaploa eriolepis (Gardner) H.Rob.","98744","GBIF","UEC","Robim, M.J.","834","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC133905","Parque Estadual da Ilha Anchieta; Trilha da Praia das Palmas."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Mikania","argyreiae","DC.","ASTERACEAE Mikania argyreiae DC.","46739","GBIF","SPSF","Zipparro, V.B.","2447","Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Mikania","glomerata","Spreng.","ASTERACEAE Mikania glomerata Spreng.","46679","GBIF","SPSF","Zipparro, V.B.","2479","Native","Latão","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Mikania","microcephala","DC.","ASTERACEAE Mikania microcephala DC.","ESA122918","GBIF","ESA","Zipparro, V.B.","2411","Native","Bronze","Ouro","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/12/29/18/esa00122918.dzi","Parque Estadual da Ilha Anchieta (PEIA)."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Mikania","trinervis","Hook. & Arn.","ASTERACEAE Mikania trinervis Hook. & Arn.","ESA123066","GBIF","ESA","Zipparro, V.B.","2448","Native","Bronze","Ouro","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/12/30/66/esa00123066.dzi","Parque Estadual da Ilha Anchieta (PEIA)."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Mutisia","speciosa","Aiton ex Hook.","ASTERACEAE Mutisia speciosa Aiton ex Hook.","90204","GBIF","UEC","Leitao Filho, H.F.","32562","Native","Latão","Prata","https://images.cria.org.br/viewer/UEC126646","Ilha Anchieta. Trilha Praia do leste."
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Piptocarpha","leprosa","(Less.) Baker","ASTERACEAE Piptocarpha leprosa (Less.) Baker","46557","GBIF","SPSF","Carvalho, M.H.",,"Native","Bronze","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Schlechtendalia",,"Less.","ASTERACEAE Schlechtendalia Less.","ESA122907","Reflora","ESA","Zipparro, V.B.","2389",,"Ouro","Ouro",,"Parque Estadual da Ilha Anchieta (PEIA)"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Sphagneticola","trilobata","(L.) Pruski","ASTERACEAE Sphagneticola trilobata (L.) Pruski","206238878","GBIF","Observations","Galetti, M.",,"Native","Bronze","Bronze",,"Ilha Anchieta, Ubatuba, SP, BR"
"PARQUE ESTADUAL ILHA ANCHIETA","Angiosperms","Asteraceae","Stifftia","fruticosa","(Vell.) D.J.N.Hind & Semir","ASTERACEAE Stifftia fruticosa (Vell.) D.J.N.Hind & Semir","79941","GBIF","UEC","Santin, D.A.","32441","Native","Ouro","Prata","https://images.cria.org.br/viewer/UEC084482","Ilha Anchieta, trilha do Guilherme."
