"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Oxypetalum","banksii","R.Br. ex Schult.","APOCYNACEAE Oxypetalum banksii R.Br. ex Schult.","HUEFS0203607","Splink","HUEFS","Leitao Filho, H.F.","32799","Native","Ouro","Ilha Comprida.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Oxypetalum","tomentosum","Wight ex Hook. & Arn.","APOCYNACEAE Oxypetalum tomentosum Wight ex Hook. & Arn.","MBM384825","Splink","MBM","Caxambu, M.G.","4155","Native","Prata",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Peplonia","axillaris","(Vell.) Fontella","APOCYNACEAE Peplonia axillaris (Vell.) Fontella","278916","Splink","SP","Leitao Filho, H.F.","33165","Native","Ouro","Estrada Sete Barras para São Miguel Arcanjo. Borda da mata","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Rhabdadenia","madida","(Vell.) Miers","APOCYNACEAE Rhabdadenia madida (Vell.) Miers","UEC178843","Splink","UEC","Leitao Filho, H.F.","32812","Native","Ouro","Estrada Sete Barras p/ S. Miguel Arcanjo","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Secondatia","densiflora","A.DC.","APOCYNACEAE Secondatia densiflora A.DC.","278967","Splink","SP","Leitao Filho, H.F.","32812","Native","Ouro","Estrada Sete Barras para São Miguel Arcanjo","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Aquifoliaceae","Ilex","dumosa","Reissek","AQUIFOLIACEAE Ilex dumosa Reissek","SPF00105962","Splink","SPF","Leitao Filho, H.F.","33382","Native","Ouro","Ilha Comprida.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Aquifoliaceae","Ilex","loranthoides","Mart. ex Reissek","AQUIFOLIACEAE Ilex loranthoides Mart. ex Reissek","115438","GBIF","UEC",,"136","Native","Latão","Pedrinhas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Aquifoliaceae","Ilex","pseudobuxus","Reissek","AQUIFOLIACEAE Ilex pseudobuxus Reissek","HRCB036677","Splink","HRCB","Carrasco, P.G.","106","Native","Ouro","Arredores da Vila de Pedrinhas, Trilha do Juruvauva","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Aquifoliaceae","Ilex","theezans","Mart. ex Reissek","AQUIFOLIACEAE Ilex theezans Mart. ex Reissek","HRCB036679","Splink","HRCB","Carrasco, P.G.","151","Native","Ouro","Arredores da Vila de Pedrinhas, Trilha do Juruvauva","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Anthurium","itanhaense","Engl.","ARACEAE Anthurium itanhaense Engl.","RB00825731","GBIF","RB","Valadares, R.T.","1049","Native","Bronze","Restinga de Ilha Comprida. Floresta inundável na margem esqueda da estrada sentido Cananéia/Ilha Comprida.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Anthurium","loefgrenii","Engl.","ARACEAE Anthurium loefgrenii Engl.","RB00825729","GBIF","RB","Valadares, R.T.","1048","Native","Ouro","Restinga de Ilha Comprida. Floresta inundável na margem esqueda da estrada sentido Cananéia/Ilha Comprida.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Anthurium","parasiticum","(Vell.) Stellfeld","ARACEAE Anthurium parasiticum (Vell.) Stellfeld","RB00825728","GBIF","RB","Valadares, R.T.","1047","Native","Bronze","Restinga de Ilha Comprida. Floresta inundável na margem esqueda da estrada sentido Cananéia/Ilha Comprida.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Caladium","bicolor","(Aiton) Vent.","ARACEAE Caladium bicolor (Aiton) Vent.",,"GBIF",,,,"Native","Latão",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Philodendron","martianum","Engl.","ARACEAE Philodendron martianum Engl.","UEC005299","Splink","UEC",,"105","Native","Latão","Pedrinhas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Philodendron","roseopetiolatum","Nadruz & Mayo","ARACEAE Philodendron roseopetiolatum Nadruz & Mayo","SPF00234286","Splink","SPF","Calazans, L.S.B.","223","Native","Bronze",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Thaumatophyllum","bipinnatifidum","(Schott ex Endl.) Sakur., Calazans & Mayo","ARACEAE Thaumatophyllum bipinnatifidum (Schott ex Endl.) Sakur., Calazans & Mayo","MBM391351","Splink","MBM","Caxambu, M.G.","4904","Native","Bronze","arredores.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Thaumatophyllum","corcovadense","(Kunth) Sakur., Calazans & Mayo","ARACEAE Thaumatophyllum corcovadense (Kunth) Sakur., Calazans & Mayo","RB00718271","GBIF","RB","Calazans, L.S.B.","190","Native","Bronze","Mata próxima à estrada.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araliaceae","Hydrocotyle","bonariensis","Lam.","ARALIACEAE Hydrocotyle bonariensis Lam.","HRCB021088","Splink","HRCB","Basso, M.E.","10","Native","Bronze","Ilha Comprida Estrada entre a balsa e a Praia da Ilha Comprida","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Arecaceae","Bactris","setosa","Mart.","ARECACEAE Bactris setosa Mart.","HCF000010187 HCF000010188 HCF000010189 HCF000010190","Splink","HCF","Caxambu, M.G.","4907","Native","Bronze","arredores","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Arecaceae","Butia",,"(Becc.) Becc.","ARECACEAE Butia (Becc.) Becc.","UB0003489","Splink","UB","Martins, M.A.","23",,"Ouro",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Arecaceae","Geonoma","schottiana","Mart.","ARECACEAE Geonoma schottiana Mart.","MBML007617","Splink","MBML","Fernandes, H.Q.B.","3222","Native","Ouro","Ilha Comprida, Mata de restinga no interior da ilha.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Arecaceae","Livistona","chinensis","(Jacq.) R.Br. ex Mart.","ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","243681951","GBIF","Observations","Bolochio, C.",,"Cultivated","Bronze","Ilha Comprida - SP, 11925-000, Brasil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Arecaceae","Syagrus","romanzoffiana","(Cham.) Glassman","ARECACEAE Syagrus romanzoffiana (Cham.) Glassman","MBML007609","Splink","MBML","Fernandes, H.Q.B.","3221","Native","Ouro","Ilha Comprida, Vegetação de restinga arbustiva densa, a ca. 100 m da praia","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Aristolochiaceae","Aristolochia","paulistana","Hoehne","ARISTOLOCHIACEAE Aristolochia paulistana Hoehne","278908","Splink","SP","Leitao Filho, H.F.","32820","Native","Bronze","Estrada Sete Barras para São Miguel Arcanjo","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Aristolochiaceae","Aristolochia","trilobata","L.","ARISTOLOCHIACEAE Aristolochia trilobata L.",,"GBIF",,,,"Native","Latão",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","HUSC008347","Splink","HUSC","Rollo, T.C.","64","Native","Bronze","Fisionomia de praia de Dunas.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Ageratum","conyzoides","L.","ASTERACEAE Ageratum conyzoides L.","139878","Splink","SP","Eiten, G.","6155","Native","Ouro","On the island Ilha Comprida, opposite the city of Cananéia. ALong road from bay side of islan to fishing village on ocean side. About 3/4 km from ocean. Road is cut through virgin medium tall restinga forest.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Ambrosia","artemisiifolia","L.","ASTERACEAE Ambrosia artemisiifolia L.","139363","Splink","SP","Eiten, G.","6121","Native","Ouro","South tip of the island of Ilha Comprida, along shore of the bay outlet, Barra de Cananéia. 4km SSE of city of Cananéia.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae",,,"Bercht. & J.Presl","ASTERACEAE Asteraceae Bercht. & J.Presl","EFC007692","Splink","EFC","Galvao, F.","63",,"Latão","I. Comprida","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Baccharis","crispa","Spreng.","ASTERACEAE Baccharis crispa Spreng.","UB0101517","Splink","UB","Martins, M.A.","8","Native","Ouro",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.","HUSC008531","Splink","HUSC","Rollo, T.C.","47","Native","Bronze","praia da Pedrinhas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Baccharis","milleflora","(Less.) DC.","ASTERACEAE Baccharis milleflora (Less.) DC.","UEC102448","Splink","UEC","Basso, M.E.","MEB -13","Native","Ouro","Brasil. São Paulo. Município de Cananéia. Ilha Comprida, estrada entre a balsa e a Praia da Ilha Comprida.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Baccharis","sagittalis","(Less.) DC.","ASTERACEAE Baccharis sagittalis (Less.) DC.","HCF000010687","Splink","HCF","Caxambu, M.G.","4912","Native","Ouro","arredores","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Baccharis","singularis","(Vell.) G.M.Barroso","ASTERACEAE Baccharis singularis (Vell.) G.M.Barroso","UEC113737","Splink","UEC","Hoffmann, J.R.R.","32","Native","Bronze","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Baccharis","subtropicalis","G.Heiden","ASTERACEAE Baccharis subtropicalis G.Heiden","ESA003819","Splink","ESA","Silva, A.M.T.","10","Native","Ouro",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Barrosoa","betoniciformis","(DC.) R.M.King & H.Rob.","ASTERACEAE Barrosoa betoniciformis (DC.) R.M.King & H.Rob.","UEC113837","Splink","UEC","Basso, M.E.","MEB11","Native","Ouro","Ilha Comprida, estrada entre a baldsa e a Praia da Ilha Comprida.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Centratherum","punctatum","Cass.","ASTERACEAE Centratherum punctatum Cass.",,"GBIF",,,,"Native","Latão",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Conyza","bonariensis","(L.) Cronquist","ASTERACEAE Conyza bonariensis (L.) Cronquist","288214","Splink","SP","Hoffmann, J.R.R.","67","Native","Ouro","Ilha Comprida, Estrada entre a balsa e a Praia da Ilha Comprida.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Cyrtocymura","scorpioides","(Lam.) H.Rob.","ASTERACEAE Cyrtocymura scorpioides (Lam.) H.Rob.","UEC136677","Splink","UEC","Lewinsohn, T.M.","18200","Native","Latão",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Emilia","sonchifolia","(L.) DC.","ASTERACEAE Emilia sonchifolia (L.) DC.","HUSC008389","Splink","HUSC","Rollo, T.C.","18","Naturalized","Bronze","Norte da Ilha","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Erechtites",,"Raf.","ASTERACEAE Erechtites Raf.","197107","GBIF","UEC","Moura, T.M.","758",,"Latão","Entrada rua 3, próximo a placa Av. Antonio Arrival.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Gymnanthemum","amygdalinum","(Delile) Sch.Bip. ex Walp.","ASTERACEAE Gymnanthemum amygdalinum (Delile) Sch.Bip. ex Walp.","HRCB036666","Splink","HRCB","Carrasco, P.G.","180","Naturalized","Ouro","Arredores da Vila de Pedrinhas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Lepidaploa","argyrotricha","(Sch.Bip. ex Baker) H.Rob.","ASTERACEAE Lepidaploa argyrotricha (Sch.Bip. ex Baker) H.Rob.","HRCB022729","Splink","HRCB","Hoffmann, J.R.R.","51","Native","Ouro","Ilha Comprida Estrada entre a balsa e a Praia da Ilha Comprida","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Mikania","biformis","DC.","ASTERACEAE Mikania biformis DC.","ESA150530","Splink","ESA","Souza, V.C.","42824","Native","Prata","Boqueirão Sul. Floresta de Restinga","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Mikania","capricorni","B.L.Rob.","ASTERACEAE Mikania capricorni B.L.Rob.","288213","Splink","SP","Monteiro, C.A.","5","Native","Bronze","Ilha Comprida, estrada entre a balsa e a Praia da Ilha Comprida","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Mikania","cordifolia","(L.f.) Willd.","ASTERACEAE Mikania cordifolia (L.f.) Willd.","HUSC008400","Splink","HUSC","Rollo, T.C.","45","Native","Bronze","praia das pedrinhas, praia e dunas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Mikania","hastato-cordata","Malme","ASTERACEAE Mikania hastato-cordata Malme","288210","Splink","SP","Monteiro, C.A.","17","Native","Ouro","Ilha Comprida, estrada entre a balsa e a praia da Ilha Comprida","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Mikania","involucrata","Hook. & Arn.","ASTERACEAE Mikania involucrata Hook. & Arn.","106","Splink","MACK","Crestani, A.C.V.","47","Native","Bronze",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Orthopappus","angustifolius","(Sw.) Gleason","ASTERACEAE Orthopappus angustifolius (Sw.) Gleason","EFC009250","Splink","EFC","Borgo, M.","669","Native","Bronze","Rio Camapui","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Picrosia","longifolia","D.Don","ASTERACEAE Picrosia longifolia D.Don","ESA150539","Splink","ESA","Souza, V.C.","42833","Native","Prata","Boqueirão Sul. Floresta de Restinga","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Piptocarpha","oblonga","(Gardner) Baker","ASTERACEAE Piptocarpha oblonga (Gardner) Baker","UEC187969","Splink","UEC","Volet, D.P.","57","Native","Bronze","Avenida Tapari. Próximo ao Rio Mar Pequeno","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Pluchea","laxiflora","Hook. & Arn. ex Baker","ASTERACEAE Pluchea laxiflora Hook. & Arn. ex Baker","MBM295274","Splink","MBM","Borgo, M.","651","Native","Ouro","Rio Candapuí.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Pluchea","sagittalis","(Lam.) Cabrera","ASTERACEAE Pluchea sagittalis (Lam.) Cabrera","UB0121031","Splink","UB","Eiten, G.","6154","Native","Ouro","On the island ""Ilha Comprida"", opposite the city of Cananéia. Along road drom bay side of island to finishing village on ocean side. About 3/4 km from ocean. Road side. Road is cut through virgin medium-tall ""restinga"" forest.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Porophyllum","lanceolatum","DC.","ASTERACEAE Porophyllum lanceolatum DC.","NY00798738","Splink","NY","Eiten, G.","6123","Native","Ouro","South tip of the island of Ilha Comprida, along shore of the bay outlet, ""Barra de Cananéia"". 4 km SSE of city of Cananéia.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Porophyllum","ruderale","(Jacq.) Cass.","ASTERACEAE Porophyllum ruderale (Jacq.) Cass.","UB1290651","Splink","UB","Eiten, G.","6123","Native","Ouro","South tip of the island of Ilha Comprida, along shore of the bay outlet, Barra de Cananéia, 4km SSE of city of Cananéia.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Porophyllum","ruderale","(Jacq.) Cass.","ASTERACEAE Porophyllum ruderale subsp. ruderale (Jacq.) Cass.","US 2687187","GBIF","US","Eiten, G.","6123","Native","Latão","Municipio de Cananeia: south tip of the island of Ilha Compride, along shore of the bay outlet, ""Barr de Cananeia""4 km SSE of city of Cananeia","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Pterocaulon","angustifolium","DC.","ASTERACEAE Pterocaulon angustifolium DC.","HCF000011657","Splink","HCF","Caxambu, M.G.","4165","Native","Bronze","arredores","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Pterocaulon","lorentzii","Malme","ASTERACEAE Pterocaulon lorentzii Malme","SP033017","Splink","SP","Leitao Filho, H.F.","33038A","Native","Ouro","Ilha Comprida","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Pterocaulon","virgatum","(L.) DC.","ASTERACEAE Pterocaulon virgatum (L.) DC.","US01438268","Splink","US","Eiten, G.","6144","Native","Latão","Muncipio de Cananeis: south tip of the island of Ilha Comprida, along shore the bay outlet, ""Barra de Cananeia"". About 4 1/2 km SSE of city of Cananeia","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Senecio",,"L.","ASTERACEAE Senecio L.","HUSC008412","Splink","HUSC","Rollo, T.C.","s.n.",,"Bronze","praia no norte da ilha","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Sphagneticola","trilobata","(L.) Pruski","ASTERACEAE Sphagneticola trilobata (L.) Pruski","HUSC008423","Splink","HUSC","Rollo, T.C.","9","Native","Bronze",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Vernonanthura","beyrichii","(Less.) H.Rob.","ASTERACEAE Vernonanthura beyrichii (Less.) H.Rob.","ESA150529","Splink","ESA","Souza, V.C.","42823","Native","Prata","Boqueirão Sul. Floresta de Restinga","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Begoniaceae","Begonia","fruticosa","(Klotzsch) A.DC.","BEGONIACEAE Begonia fruticosa (Klotzsch) A.DC.","60163","GBIF","UEC","Lombardi, J.A.","103","Native","Ouro","Parque Estadual Carlos Botelho, Capão Bonito e Sete Barras.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Begoniaceae","Begonia","semiovata","Liebm.","BEGONIACEAE Begonia semiovata Liebm.","UEC053279","Splink","UEC","Lombardi, J.A.","103","Native","Ouro","Parque Estadual Carlos Botelho, Capão Bonito e Sete Barras.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Bignoniaceae","Adenocalymma","dusenii","Kraenzl.","BIGNONIACEAE Adenocalymma dusenii Kraenzl.","SP057940","Splink","SP","Leitao Filho, H.F.","32813","Native","Ouro","Estrada Sete Barras","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Bignoniaceae","Bignonia","binata","Thunb.","BIGNONIACEAE Bignonia binata Thunb.","SP058357","Splink","SP","Leitao Filho, H.F.","32818","Native","Ouro","Estrada Sete Barras para S. Miguel Arcanjo","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Bignoniaceae","Fridericia","rego","(Vell.) L.G.Lohmann","BIGNONIACEAE Fridericia rego (Vell.) L.G.Lohmann","SP058798","Splink","SP","Leitao Filho, H.F.","32817","Native","Bronze","Estrada Sete Barras p/ S. Miguel Arcanjo","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Bignoniaceae","Jacaranda","macrantha","Cham.","BIGNONIACEAE Jacaranda macrantha Cham.","HRCB036662","Splink","HRCB","Carrasco, P.G.","47","Native","Latão","Ruas da Vila de Pedrinhas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Bignoniaceae","Jacaranda","puberula","Cham.","BIGNONIACEAE Jacaranda puberula Cham.","HRCB036664","Splink","HRCB","Carrasco, P.G.","48","Native","Prata","Vila de Pedrinhas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Bignoniaceae","Tabebuia","cassinoides","(Lam.) DC.","BIGNONIACEAE Tabebuia cassinoides (Lam.) DC.","HRCB036663","Splink","HRCB","Carrasco, P.G.","49","Native","Bronze","Pedrinhas Várzea do Candapui","Não"
