"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2024-11-25T11:11:43",,,"2",,"UNICAMP","UEC",,"S",,,,"171711","611","Santos, AG",,,,,,,,,,,,"2006","10","25",,,,,,,,"São Paulo","Capão Bonito","Capão Bonito","Parque Estadual Intervales.",,,,"-24","-48.34",,"39505",,,,,,,,,,"Santos, AG",,"2006-07-NA",,,"Chusquea capituliflora",,,,,,,"Plantae","Liliopsida",,,,"Poaceae",,,,"Chusquea",,,,"capituliflora",,,,,,,,,,,,,,"Chusquea capituliflora",,,,,,,"Brazil",,,,,,,"0","0","Trin.","Splink",,,,"07",,"2006",,,,"UEC016962",,,,,,,,,,,,,,,,,,,"UEC",,"Santos, A.G.","611","2006","Santos, A.G.","2006",,"Santos",,"brazil","sao paulo","capao bonito","parque estadual intervales",,"locality","brazil_sao paulo_capao bonito","brazil_sao paulo_capao bonito",-24.03890216,-48.28993485,"county","brazil_sao paulo_capao bonito","Brazil","São Paulo","Capão Bonito",,"ibge","check_local.2municip.","Chusquea capituliflora","Trin.","possibly_ok","Poaceae","Chusquea capituliflora","Trin.","species","name accepted","bfo-13096",,,"Chusquea capituliflora Trin.","Chusquea","Poaceae","low","Chusquea capituliflora"
"speciesLink",,,"2024-11-25T11:11:43",,,"2",,"UNICAMP","UEC",,"S",,,,"171708","607","Santos, AG",,,,,,,,,,,,"2006","10","25",,,,,,,,"São Paulo","Capão Bonito","Capão Bonito","Parque Estadual Intervales.",,,,"-24","-48.34",,"39505",,,,,,,,,,"Santos, AG",,"2006-10-NA",,,"Chusquea oxylepis",,,,,,,"Plantae","Liliopsida",,,,"Poaceae",,,,"Chusquea",,,,"oxylepis",,,,,,,,,,,,,,"Chusquea oxylepis",,,,,,,"Brazil",,,,,,,"0","0","(Hack.) Ekman","Splink",,,,"10",,"2006",,,,"UEC016958",,,,,,,,,,,,,,,,,,,"UEC",,"Santos, A.G.","607","2006","Santos, A.G.","2006",,"Santos",,"brazil","sao paulo","capao bonito","parque estadual intervales",,"locality","brazil_sao paulo_capao bonito","brazil_sao paulo_capao bonito",-24.03890216,-48.28993485,"county","brazil_sao paulo_capao bonito","Brazil","São Paulo","Capão Bonito",,"ibge","check_local.2municip.","Chusquea oxylepis","(Hack.) Ekman","possibly_ok","Poaceae","Chusquea oxylepis","(Hack.) Ekman","species","name accepted","bfo-13110",,,"Chusquea oxylepis (Hack.) Ekman","Chusquea","Poaceae","low","Chusquea oxylepis"
"speciesLink",,,"2021-12-09T11:03:03",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"278341","Saibadela527","Galleti, M; et al.",,,,,,,,,,,,"1994","08","24",,,,,,,,"São Paulo","Sete Barras","Sete Barras","Parque Estadual Intervales, Base Saibadela",,,,"-24.379999","-47.919998",,"34059",,,,,,,,,,"Almeida Scabbia, RJ",,"1995-01-NA",,,"Cinnamodendron dinisii",,,,,,,"Plantae",,,,,"Canellaceae",,,,"Cinnamodendron",,,,"dinisii",,,,,,,,,,,,,,"Cinnamodendron dinisii",,,,,,,"Brasil",,,,,,,"0","0","Schwacke","Splink",,,,"01",,"1995",,,,"SP055633",,,,,,,,,,,,,,,,,,,"SP",,"Galleti, M.","Saibadela527","1994","Scabbia, R.J.A.","1995",,"Galleti",,"brazil","sao paulo","sete barras","parque estadual intervales",,"locality","brazil_sao paulo_sete barras_parque estadual intervales","brazil_sao paulo_sete barras_pe intervales",-24.232154,-48.082059,"locality","brazil_sao paulo_sete barras","Brazil","São Paulo","Sete Barras",,"ibge","ok_same_resolution","Cinnamodendron dinisii","Schwacke","possibly_ok","Canellaceae","Cinnamodendron dinisii","Schwacke","species","name accepted","bfo-111724",,,"Cinnamodendron dinisii Schwacke","Cinnamodendron","Canellaceae","low","Cinnamodendron dinisii"
"user",,,,,,,,"ESA","ESA",,,,,,"ESA084844","114","Aguiar, A.C.",,,,,,,,,,,,"2003","15","04",,,,,,,,"São Paulo",,"Ribeirão Grande","Parque Estadual Intervales, trilha da Caçadinha, com início na estrada do Carmo.Vegetação Secundária de Floresta Ombrófila Densa Alto Montana",,"710",,"-241639","-482509",,,,,,,,,,,"não","Toledo, R.M.",,,,,"Cissampelos andromorpha DC.",,,,,,,,,,,,"Menispermaceae",,,,"Cissampelos",,,,,,,"species",,,,,,,,,"andromorpha",,"Cissampelos andromorpha DC.",,,,,,,"Brasil",,,,,,,"241639º 0' 0"""" S","482509º 0' 0"""" W","DC.","Reflora",,,,,,,,,,,,,,,,"ESA",,,,"Silva, R.R.,Paula-Souza, J.,Rodrigues, R.R.,Souza, V.C.,Tamashiro, J.Y.,Muniz, M.,Pereira, Z.V.,Cerqueira, R.M.","04/15/2003",,"710","METRO",,,,,"ESA",,"Aguiar, A.C.","114","2003","Toledo, R.M.",,,"Aguiar",,"brazil","sao paulo","ribeirao grande","parque estadual intervales, com inicio na estrada do carmo",,"locality","brazil_sao paulo_ribeirao grande","brazil_sao paulo_ribeirao grande",-24.18888629,-48.35862193,"county","brazil_sao paulo_ribeirao grande","Brazil","São Paulo","Ribeirão Grande",,"ibge","check_local.2municip.","Cissampelos andromorpha","DC.","name_w_authors","Menispermaceae","Cissampelos andromorpha","DC.","species","name accepted","bfo-10029",,,"Cissampelos andromorpha DC.","Cissampelos","Menispermaceae","high","Cissampelos andromorpha"
"speciesLink",,,"2025-04-07T11:06:03",,,"2",,"UNICAMP","UEC",,"S",,,,"107959","270","Sztutman, M; Brito, MCC; Cezare, CHG; Santos, JD; Santos, MJC; Felipim, AP",,,,,,,,,,,,"1999","01","12",,,,,,,,"São Paulo","Sete Barras","Sete Barras","Parque estadual Intervales, Núcleo Saibadella. Trilha da encosta, atrás da casa de pesquisa.",,,,"-13.516667","-48.214167",,,,,,,,,,,,"Equipe da disciplina Tx. de c",,,,,"Cissus stipulata",,,,,,,"Plantae","Magnoliopsida",,,,"Vitaceae",,,,"Cissus",,,,"stipulata",,,,,,,,,,,,,,"Cissus stipulata",,,,,,,"Brazil",,,,,,,"-13.516667","-48.214167","Vell.","Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Sztutman, M.","270","1999","C, E.D.T.",,"Brito, M.C.C.; Cezare, C.H.G.; Santos, J.D.; Santos, M.J.C.; Felipim, A.P.","Sztutman",,"brazil","sao paulo","sete barras","parque estadual intervales",,"locality","brazil_sao paulo_sete barras_parque estadual intervales","brazil_sao paulo_sete barras_pe intervales",-24.232154,-48.082059,"locality","brazil_sao paulo_sete barras","Brazil","São Paulo","Sete Barras",,"ibge","ok_same_resolution","Cissus stipulata","Vell.","possibly_ok","Vitaceae","Cissus stipulata","Vell.","species","name accepted","bfo-15265",,,"Cissus stipulata Vell.","Cissus","Vitaceae","low","Cissus stipulata"
"user",,,,,,,,"ESA","ESA",,,,,,"ESA085117","101","Aguiar, A.C.",,,,,,,,,,,,"2003","15","04",,,,,,,,"São Paulo",,"Ribeirão Grande","Parque Estadual Intervales, trilha da Caçadinha, com início na estrada do Carmo.Vegetação Secundária de Floresta Ombrófila Densa Alto Montana",,"710",,"-242775","-48419167",,,,,,,,,,,"não","Rother, D.C",,,,,"Cissus sulcicaulis",,,,,,,,,,,,"Vitaceae",,,,"Cissus",,,,,,,"species",,,,,,,,,"sulcicaulis",,"Cissus sulcicaulis (Baker) Planch.",,,,,,,"Brasil",,,,,,,"242775º 0' 0"""" S","48419167º 0' 0"""" W","(Baker) Planch.","Reflora",,,,,,,,,,,,,,,,"ESA",,,,"Silva, R.R.,Paula-Souza, J.,Rodrigues, R.R.,Souza, V.C.,Tamashiro, J.Y.,Muniz, M.,Pereira, Z.V.,Cerqueira, R.M.","04/15/2003",,"710","METRO",,,,,"ESA",,"Aguiar, A.C.","101","2003","Rother, D.C.",,,"Aguiar",,"brazil","sao paulo","ribeirao grande","parque estadual intervales, com inicio na estrada do carmo",,"locality","brazil_sao paulo_ribeirao grande","brazil_sao paulo_ribeirao grande",-24.18888629,-48.35862193,"county","brazil_sao paulo_ribeirao grande","Brazil","São Paulo","Ribeirão Grande",,"ibge","check_local.2municip.","Cissus sulcicaulis","(Baker) Planch.","name_w_authors","Vitaceae","Cissus sulcicaulis","(Baker) Planch.","species","name accepted","bfo-15267",,,"Cissus sulcicaulis (Baker) Planch.","Cissus","Vitaceae","high","Cissus sulcicaulis"
"speciesLink",,,"2023-03-09T11:24:30",,,"2",,"UNICAMP","UEC",,"S",,,,"122215","857","Pansarin, ER",,,,,,,,,,,,"2001","03",,,,,,,,,"São Paulo","Ribeirão Grande","Ribeirão Grande","Parque Estadual Intervales, Sentido estrada de terra que passa em frente a casa de pesquisa, próximo a cachoeira.",,,,"-24.09","-48.360001",,"25028",,,,,,,,,,"Pansarin, ER",,"2001-03-NA",,,"Cleistes libonii",,,,,,,"Plantae","Liliopsida",,,,"Orchidaceae",,,,"Cleistes",,,,"libonii",,,,,,,,,,,,,,"Cleistes libonii",,,,,,,"Brazil",,,,,,,"0","0","(Rchb.f.) Schltr.","Splink",,,,"03",,"2001",,,,"UEC064538",,,,,,,,,,,,,,,,,,,"UEC",,"Pansarin, E.R.","857","2001","Pansarin, E.R.","2001",,"Pansarin",,"brazil","sao paulo","ribeirao grande","parque estadual intervales, sentido estrada de terra que passa em frente a casa de pesquisa",,"locality","brazil_sao paulo_ribeirao grande","brazil_sao paulo_ribeirao grande",-24.18888629,-48.35862193,"county","brazil_sao paulo_ribeirao grande","Brazil","São Paulo","Ribeirão Grande",,"ibge","check_local.2municip.","Cleistes montana","Gardner","possibly_ok","Orchidaceae","Cleistes montana","Gardner","species","replaced synonym","bfo-11374","Cleistes montana","Gardner","Cleistes montana Gardner","Cleistes","Orchidaceae","high","Cleistes montana"
"gbif","2.4211799226165e-314","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6288606","2024-11-25 02:34:21",,,,,"ESA","ESA",,"PRESERVED_SPECIMEN",,,"6288606","ESA00084999","52","Araki, D.F.;Paula-Souza, J.,Ivanauskas, N.M.,Rodrigues, R.R.,Souza, V.C.,Muniz, M.R.A.,Toledo, R.M.,Oliveira S.H.,Tamashiro J.Y.,Rother, D.C.",,,,,"PRESENT",,,,,,"2003-04-18","2003","4","18","4/18/2003",,,"Liana, vegetativo, clareira",,,"BR","São Paulo",,"Iporanga","Parque Estadual Intervales - trilha do Rio do Carmo acíma.Floresta Ombrófila Densa Montana vegetação secundária",,,,"-24.3","-48.4",,,,,,,,,,,,"Pellegrini, M.O.O.",,"2024-11-25",,,"Clematis brasiliana DC.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales",,"Ranunculaceae",,,,"Clematis","Clematis",,,"brasiliana",,,"species",,"ACCEPTED",,"02cb399f-3283-49fa-bce0-627c7f83083f",,,TRUE,FALSE,"Clematis brasiliana","Clematis brasiliana DC.","Clematis brasiliana DC.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/49/99/esa00084999.dzi","Brasil","530","530",,,,,,,"DC.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESA",,"Araki, D.F.","52","2003","Pellegrini, M.O.O.","2024","Paula-Souza, J.; Ivanauskas, N.M.; Rodrigues, R.R.; Souza, V.C.; Muniz, M.R.A.; Toledo, R.M.; Oliveira, S.H.; Tamashiro, J.Y.; Rother, D.C.","Araki",,"brazil","sao paulo","iporanga","parque estadual intervales - trilha do rio do carmo acima",,"locality","brazil_sao paulo_iporanga","brazil_sao paulo_iporanga",-24.51231726,-48.54624865,"county","brazil_sao paulo_iporanga","Brazil","São Paulo","Iporanga",,"ibge","check_local.2municip.","Clematis brasiliana","DC.","name_w_authors","Ranunculaceae","Clematis brasiliana","DC.","species","name accepted","bfo-13813",,,"Clematis brasiliana DC.","Clematis","Ranunculaceae","low","Clematis brasiliana"
"speciesLink",,,"2025-01-15T09:43:55",,,"8",,"ESALQ","ESA",,"PreservedSpecimen",,,,"084999","52","Araki, D.F.; Rother, D.C.; Oliveira S.H.; Toledo, R.M.; Tamashiro J.Y.; Rodrigues, R.R.; Souza, V.C.; Paula-Souza, J.; Muniz, M.R.A.; Ivanauskas, N.M.",,,,,,,,,,,,"2003","04","18",,,,,,,,"São Paulo","Iporanga","Iporanga","Parque Estadual Intervales - trilha do Rio do Carmo acíma.Floresta Ombrófila Densa Montana vegetação secundária",,,,"-24.3","-48.4",,,,,,,,,,,,"Souza, V.C.",,,,,"Clematis dioica",,,,,,,"Plantae","Magnoliophyta",,,,"Ranunculaceae",,,,"Clematis",,,,"dioica",,,,,,,,,,,,,,"Clematis dioica",,,,,,,"Brasil","530","530",,,,,"-24.3","-48.4","L.","Splink",,,,,,,,,,"ESA084999",,,,,,,,,,,,,,,,,,,"ESA",,"Araki, D.F.","52","2003","Souza, V.C.",,"Rother, D.C.; Oliveira, S.H.; Toledo, R.M.; Tamashiro, J.Y.; Rodrigues, R.R.; Souza, V.C.; Paula-Souza, J.; Muniz, M.R.A.; Ivanauskas, N.M.","Araki",,"brazil","sao paulo","iporanga","parque estadual intervales - trilha do rio do carmo acima",,"locality","brazil_sao paulo_iporanga","brazil_sao paulo_iporanga",-24.51231726,-48.54624865,"county","brazil_sao paulo_iporanga","Brazil","São Paulo","Iporanga",,"ibge","check_local.2municip.","Clematis dioica","L.","possibly_ok","Ranunculaceae","Clematis dioica","L.","species","name accepted","bfo-20641",,,"Clematis dioica L.","Clematis","Ranunculaceae","medium","Clematis dioica"
"user",,,,,,,,"ESA","ESA",,,,,,"ESA084649","55","Urbanetz, C.",,,,,,,,,,,,"2003","17","04",,,,,,,,"São Paulo",,"Guapiara","Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e do Minotauro.Vegetação Secundária de Floresta Ombrófila Densa Montana, com trechos mais preservados sobre rochas cársticas (calcáreas)",,"820",,"-241615","-48265",,,,,,,,,,,"não","Rodrigues, R.R.",,,,,"Clethra scabra",,,,,,,,,,,,"Clethraceae",,,,"Clethra",,,,,,,"species",,,,,,,,,"scabra",,"Clethra scabra Pers.",,,,,,,"Brasil",,,,,,,"241615º 0' 0"""" S","48265º 0' 0"""" W","Pers.","Reflora",,,,,,,,,,,,,,,,"ESA",,,,"Paula-Souza, J.,Rodrigues, R.R.,Souza, V.C.,Tamashiro, J.Y.,Muniz, M.R.A.,Moreira-Coneglian, I.R.,Harder, I.C.F.,Déstro, G.F.G.","04/17/2003",,"820","METRO",,,,,"ESA",,"Urbanetz, C.","55","2003","Rodrigues, R.R.",,,"Urbanetz",,"brazil","sao paulo","guapiara","parque estadual intervales, com trechos mais preservados sobre rochas carsticas",,"locality","brazil_sao paulo_guapiara","brazil_sao paulo_guapiara",-24.21241927,-48.55540986,"county","brazil_sao paulo_guapiara","Brazil","São Paulo","Guapiara",,"ibge","check_local.2municip.","Clethra scabra","Pers.","name_w_authors","Clethraceae","Clethra scabra","Pers.","species","name accepted","bfo-6824",,,"Clethra scabra Pers.","Clethra","Clethraceae","high","Clethra scabra"
"speciesLink",,,"2023-11-17T18:02:50",,,"229",,"UFJF","CESJ",,"PreservedSpecimen",,,,"43379","55","C. Urbanetz",,,,,,,,,,,,"2003","04","17",,,,,,,,"São Paulo","Guapiara","Guapiara","Parque Estadual Intervales",,,,"-24.18","-48.529999",,"20045",,,,,,,,,,"G.O. Romão; L.S. Kinoshita",,"2014-11-NA",,,"Clethra scabra laevigata",,,,,,,"Plantae","Angiosperma",,,,"Clethraceae",,,,"Clethra",,,,"scabra","laevigata",,,,,,,,,,,,,"Clethra scabra laevigata",,,,,,,"Brasil",,,,,,,"0","0","(Meins.) Sleum.","Splink",,,,"11",,"2014",,,,"CESJ043379","América do Sul",,,,,,,,,,,,,,,,,,"CESJ",,"Urbanetz, C.","55","2003","Romao, G.O.","2014",,"Urbanetz","Kinoshita, L.S.","brazil","sao paulo","guapiara","parque estadual intervales",,"locality","brazil_sao paulo_guapiara","brazil_sao paulo_guapiara",-24.21241927,-48.55540986,"county","brazil_sao paulo_guapiara","Brazil","São Paulo","Guapiara",,"ibge","check_local.2municip.","Clethra scabra var. laevigata","(Meisn.) Sleumer","variety","Clethraceae","Clethra scabra var. laevigata","(Meisn.) Sleumer","variety","author misspelled","bfo-48281",,,"Clethra scabra var. laevigata (Meisn.) Sleumer","Clethra","Clethraceae","high","Clethra scabra"
"speciesLink",,,"2025-05-05T15:47:58",,,"391",,"UFSCar","SORO",,"PreservedSpecimen",,,,"5025","22","Araki, D.F.;Rother, D.C; Oliveira, S.H.; Toledo, R.M.; Tamashiro, J.Y.; Rodrigues, R.R.; Souza, V.C.; Paula-Souza, J. & Muniz, M.R.A.",,,,,,,,,,,,"2003","04","15",,,,,,,,"São Paulo","Ribeirão Grande","Ribeirão Grande","Parque Estadual Intervales - trilha auto-guiada, altitude = 810 metros (pousada Onça Pintada) Floresta Ombrófila Densa alto montana vegetação secundária.",,,,"-24.2775","-48.419167",,,,,,,,,,,,,,,,,"Clidemia neglecta",,,,,,,"Plantae",,,,,"Melastomataceae",,,,"Clidemia",,,,"neglecta",,,,,,,,,,,,,,"Clidemia neglecta",,,,,,,"Brasil",,,,,,,"24°16'39""S","48°25'09""W","D. Don","Splink",,,,,,,,,,"SORO005025",,,,,,,,,,,,,,,,,,,"SORO",,"Araki, D.F.","22","2003",,,"Rother, D.C.; Oliveira, S.H.; Toledo, R.M.; Tamashiro, J.Y.; Rodrigues, R.R.; Souza, V.C.; Paula-Souza, J.; Muniz, M.R.A.","Araki",,"brazil","sao paulo","ribeirao grande","parque estadual intervales - trilha auto-guiada",,"locality","brazil_sao paulo_ribeirao grande","brazil_sao paulo_ribeirao grande",-24.18888629,-48.35862193,"county","brazil_sao paulo_ribeirao grande","Brazil","São Paulo","Ribeirão Grande",,"ibge","check_local.2municip.","Clidemia capitellata","(Bonpl.) D.Don","possibly_ok","Melastomataceae","Clidemia capitellata","(Bonpl.) D.Don","species","author misspelled|replaced synonym","bfo-9447","Clidemia capitellata","(Bonpl.) D.Don","Clidemia capitellata (Bonpl.) D.Don","Clidemia","Melastomataceae","unknown","Clidemia capitellata"
"speciesLink",,,"2025-04-07T10:52:14",,,"2",,"UNICAMP","UEC",,"S",,,,"134823","141","Aguiar, AC; Rodrigues, RR; Silva, RR; Pereira, ZV; Cerqueira, RM",,,,,,,,,,,,"2003","04","16",,,,,,,,"São Paulo","Ribeirão Grande","Ribeirão Grande","Parque Estadual Intervales, Trilha da Cachoeira das Pedrinhas.",,,,"-24.291361","-48.374444",,,,,,,,,,,,,,,,,"Clusia criuva",,,,,,,"Plantae","Magnoliopsida",,,,"Clusiaceae",,,,"Clusia",,,,"criuva",,,,,,,,,,,,,,"Clusia criuva",,,,,,,"Brazil","790","790",,,,,"-24.291361","-48.374444","Cambess.","Splink",,,,,,,,,,"UEC141662",,,,,,,,,,,,,,,,,,,"UEC",,"Aguiar, A.C.","141","2003",,,"Rodrigues, R.R.; Silva, R.R.; Pereira, Z.V.; Cerqueira, R.M.","Aguiar",,"brazil","sao paulo","ribeirao grande","parque estadual intervales",,"locality","brazil_sao paulo_ribeirao grande_parque estadual intervales","brazil_sao paulo_ribeirao grande_parque estadual intervales",-24.272589,-48.377465,"locality","brazil_sao paulo_ribeirao grande_parque estadual intervales","Brazil","São Paulo","ribeirao grande","parque estadual intervales","splink_jabot","ok_same_resolution","Clusia criuva","Cambess.","possibly_ok","Clusiaceae","Clusia criuva","Cambess.","species","name accepted","bfo-6832",,,"Clusia criuva Cambess.","Clusia","Clusiaceae","unknown","Clusia criuva"
"speciesLink",,,"2023-09-15T15:16:48",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"40630","s/nº","W.R. Silva",,,,,,,,,,,,"1999","04","29",,,,,,,,"São Paulo",,,"Parque Estadual Intervales",,,,"0","0",,,,,,,,,,,,"S.L. Jung-Mendaçolli",,"1999-04-29",,,"Coccocypselum krauseanum",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Rubiaceae",,,,"Coccocypselum",,,,"krauseanum",,,,,,,,,,,,,,"Coccocypselum krauseanum",,,,,,,"Brasil",,,,,,,,,"Standl.","Splink","29",,,"04",,"1999",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Silva, W.R.",,"1999","Jung-Mendacolli, S.L.","1999",,"Silva",,"brazil","sao paulo","parque estadual intervales","parque estadual intervales",,"locality","brazil_sao paulo_parque estadual intervales","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam","check_local.2state","Coccocypselum geophiloides","Wawra","possibly_ok","Rubiaceae","Coccocypselum geophiloides","Wawra","species","replaced synonym","bfo-13883","Coccocypselum geophiloides","Wawra","Coccocypselum geophiloides Wawra","Coccocypselum","Rubiaceae","high","Coccocypselum geophiloides"
"speciesLink",,,"2023-09-15T15:16:48",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"40642","s/nº","W.R. Silva",,,,,,,,,,,,"1999","06","18",,,,,,,,"São Paulo",,,"Parque Estadual Intervales",,,,"0","0",,,,,,,,,,,,"S.L. Jung-Mendaçolli",,"1999-06-18",,,"Coccocypselum hasslerianum",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Rubiaceae",,,,"Coccocypselum",,,,"hasslerianum",,,,,,,,,,,,,,"Coccocypselum hasslerianum",,,,,,,"Brasil",,,,,,,,,"Chodat","Splink","18",,,"06",,"1999",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Silva, W.R.",,"1999","Jung-Mendacolli, S.L.","1999",,"Silva",,"brazil","sao paulo","parque estadual intervales","parque estadual intervales",,"locality","brazil_sao paulo_parque estadual intervales","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam","check_local.2state","Coccocypselum hasslerianum","Chodat","possibly_ok","Rubiaceae","Coccocypselum hasslerianum","Chodat","species","name accepted","bfo-13885",,,"Coccocypselum hasslerianum Chodat","Coccocypselum","Rubiaceae","high","Coccocypselum hasslerianum"
"user",,,,,,,,"ESA","ESA",,,,,,"ESA085024","175","Aguiar, A.C.",,,,,,,,,,,,"2003","18","04",,,,,,,,"São Paulo",,"Ribeirão Grande","Parque Estadual Intervales, trilha do Rio do Carmo Acima, com saída no núcleo do Carmo em direção aos três córegos, Vegetação muito degradada com estrativismo seletivo de palmito e madeira, com poucos indivíduos das espécies finais de sucessão, com sensív",,"530",,"-24.3","-48.4",,,,,,,,,,,"não","Viani, R.A.G.",,,,,"Coccocypselum lanceolatum (Ruiz & Pav.) Press.",,,,,,,,,,,,"Rubiaceae",,,,"Coccocypselum",,,,,,,"species",,,,,,,,,"lanceolatum",,"Coccocypselum lanceolatum (Ruiz & Pav.) Press.",,,,,,,"Brasil",,,,,,,"24º 18' 0"""" S","48º 23' 60"""" W","(Ruiz & Pav.) Press.","Reflora",,,,,,,,,,,,,,,,"ESA",,,,"Silva, R.R.,Paula-Souza, J.,Rodrigues, R.R.,Souza, V.C.,Tamashiro, J.Y.,Muniz, M.,Pereira, Z.V.,Cerqueira, R.M.","04/18/2003",,"530","METRO",,,,,"ESA",,"Aguiar, A.C.","175","2003","Viani, R.A.G.",,,"Aguiar",,"brazil","sao paulo","ribeirao grande","parque estadual intervales",,"locality","brazil_sao paulo_ribeirao grande_parque estadual intervales","brazil_sao paulo_ribeirao grande_parque estadual intervales",-24.272589,-48.377465,"locality","brazil_sao paulo_ribeirao grande_parque estadual intervales","Brazil","São Paulo","ribeirao grande","parque estadual intervales","splink_jabot","ok_same_resolution","Coccocypselum lanceolatum","(Ruiz & Pav.) Pers.","name_w_authors","Rubiaceae","Coccocypselum lanceolatum","(Ruiz & Pav.) Pers.","species","author misspelled","bfo-13886",,,"Coccocypselum lanceolatum (Ruiz & Pav.) Pers.","Coccocypselum","Rubiaceae","high","Coccocypselum lanceolatum"
