"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Euphorbiaceae","Croton","lundianus","(Didr.) Müll.Arg.","EUPHORBIACEAE Croton lundianus (Didr.) Müll.Arg.","HUFU00006322","GBIF","HUFU","Eiten, G.","6243","Native","Ouro",". Between 4-8 Km SE of Guaratinguetá, alog new road to Cunha. 1 Km N of village of Rocinha.","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Fabaceae","Clitoria","laurifolia","Poir.","FABACEAE Clitoria laurifolia Poir.","RB00171642","GBIF","RB","Gentry, A.","49294 A","Native","Bronze","5 M, SWAMPS AT EDGE OF TOWN.","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Iridaceae","Sisyrinchium","wettsteinii","Hand.-Mazz.","IRIDACEAE Sisyrinchium wettsteinii Hand.-Mazz.","CESJ072017","Splink","CESJ","Goncalves, L.N.","396","Native","Latão","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Lamiaceae","Salvia","arenaria","A.St.-Hil. ex Benth.","LAMIACEAE Salvia arenaria A.St.-Hil. ex Benth.","RB00853200","GBIF","RB","Goncalves, L.N.","277","Native","Latão","Cume do maciço principal. APA Serra da Mantiqueira","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Ferns and Lycophytes","Lycopodiaceae","Lycopodium","clavatum","L.","LYCOPODIACEAE Lycopodium clavatum L.","CESJ072030","Splink","CESJ","Goncalves, L.N.","409","Native","Bronze","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Ferns and Lycophytes","Lycopodiaceae","Phlegmariurus","hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","LYCOPODIACEAE Phlegmariurus hexastichus (B.Øllg. & P.G.Windisch) B.Øllg.","CESJ072023","Splink","CESJ","Goncalves, L.N.","402","Native","Bronze","Pico dos Marins","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Melastomataceae","Leandra","riedeliana","(O.Berg ex Triana) Cogn.","MELASTOMATACEAE Leandra riedeliana (O.Berg ex Triana) Cogn.","CESJ072026","Splink","CESJ","Goncalves, L.N.","405","Native","Bronze","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Melastomataceae","Leandra","sericea","DC.","MELASTOMATACEAE Leandra sericea DC.","S13-16992","GBIF","S","Goldenberg, R.","63","Native","Ouro","Brasil, Sao Paulo, Cruzeiro, Faz. Boa Vista.","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Melastomataceae","Pleroma","hospitum","(Schrank et Mart. ex DC.) Triana","MELASTOMATACEAE Pleroma hospitum (Schrank et Mart. ex DC.) Triana","CESJ072025","Splink","CESJ","Goncalves, L.N.","404","Native","Bronze","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Oxalidaceae","Oxalis","rupestris","A.St.-Hil.","OXALIDACEAE Oxalis rupestris A.St.-Hil.","RB00853220","GBIF","RB","Goncalves, L.N.","302","Native","Bronze","Nascente do Ribeirão Passa-Quatro. Pico dos Marins - APA Serra da Mantiqueira","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Polygalaceae","Senega","campestris","(Gardner) J.F.B.Pastore","POLYGALACEAE Senega campestris (Gardner) J.F.B.Pastore","CESJ072024","Splink","CESJ","Goncalves, L.N.","403","Native","Latão","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Ferns and Lycophytes","Pteridaceae","Lytoneuron","crenulans","(Fée) Yesilyurt","PTERIDACEAE Lytoneuron crenulans (Fée) Yesilyurt","CESJ072027","Splink","CESJ","Goncalves, L.N.","406","Native","Bronze","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Rubiaceae","Borreria","verticillata","(L.) G.Mey.","RUBIACEAE Borreria verticillata (L.) G.Mey.","NY01033058","Splink","NY","Gentry, A.H.","49298","Native","Ouro","Ubatuba, swamps at edge of town.","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Rubiaceae","Tocoyena","formosa","(Cham. & Schltdl.) K.Schum.","RUBIACEAE Tocoyena formosa (Cham. & Schltdl.) K.Schum.","NY00503020","Splink","NY","Gentry, A.H.","49297","Native","Bronze","Swamps at edge of town","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Verbenaceae","Citharexylum",,"L.","VERBENACEAE Citharexylum L.","MBML045126","Splink","MBML","Shepherd, G.J.","0",,"Latão","Estrada da Faz. Boa Vista","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Winteraceae","Drimys","brasiliensis","Miers","WINTERACEAE Drimys brasiliensis Miers","224486","GBIF","SPF","Goncalves, L.N.","276","Native","Bronze","Pico dos Marins - APA Serrra da Mantiqueira. Serra da Mantiqueira.","Não"
